Source Node,Destination Node,Label,Out_d_source,in_d_source,out_d_dest, in_d_dest,Transitive_frnds,Out_d_common_frnds,in_d_common_frnds,Total_frnds,Jaccard_coeff,cosine
1966972.0,4715967.0,0.0,804.0,44.0,0.0,1.0,0.0,0.0,0.0,806.0,0.0,0.0
485088.0,3282579.0,0.0,1.0,3.0,0.0,2.0,0.0,0.0,0.0,6.0,0.0,0.0
714238.0,2400651.0,1.0,10.0,7.0,0.0,36.0,1.0,0.0,1.0,48.0,0.020833333333333332,0.0016339869281045752
4182041.0,179519.0,0.0,9.0,1.0,0.0,1.0,0.0,0.0,0.0,11.0,0.0,0.0
2451170.0,431810.0,0.0,383.0,51.0,0.0,2.0,0.0,0.0,0.0,400.0,0.0,0.0
2010070.0,54641.0,1.0,648.0,46.0,0.0,1.0,0.0,0.0,0.0,659.0,0.0,0.0
298070.0,3906884.0,0.0,172.0,74.0,0.0,1.0,0.0,0.0,0.0,206.0,0.0,0.0
2033087.0,194299.0,0.0,1.0,11.0,0.0,1.0,0.0,0.0,0.0,13.0,0.0,0.0
1620159.0,988565.0,1.0,260.0,8.0,0.0,62.0,2.0,0.0,1.0,324.0,0.0030864197530864196,6.0182956186807895e-05
3005991.0,726474.0,1.0,510.0,432.0,0.0,75.0,37.0,0.0,42.0,813.0,0.05166051660516605,0.00059447983014862
3180891.0,1829370.0,0.0,17.0,8.0,0.0,1.0,0.0,0.0,0.0,20.0,0.0,0.0
144704.0,1136960.0,1.0,161.0,21.0,0.0,10.0,1.0,0.0,1.0,177.0,0.005649717514124294,0.0005494505494505495
4737724.0,3429218.0,1.0,421.0,7.0,0.0,53.0,0.0,0.0,0.0,476.0,0.0,0.0
1111459.0,524709.0,1.0,288.0,238.0,481.0,236.0,5.0,24.0,13.0,1073.0,0.034482758620689655,9.810628357488692e-05
3261362.0,4772447.0,0.0,112.0,15.0,0.0,19.0,0.0,0.0,0.0,140.0,0.0,0.0
1401942.0,954146.0,0.0,11.0,29.0,0.0,1.0,0.0,0.0,0.0,36.0,0.0,0.0
3579216.0,2135035.0,1.0,21.0,34.0,206.0,237.0,14.0,13.0,29.0,272.0,0.15441176470588236,0.0017237841165606402
3148705.0,1132584.0,0.0,1.0,146.0,0.0,2.0,0.0,0.0,0.0,149.0,0.0,0.0
90589.0,816779.0,1.0,184.0,65.0,0.0,17.0,3.0,0.0,3.0,227.0,0.013215859030837005,0.0007087172218284905
1566156.0,4395902.0,1.0,837.0,149.0,0.0,90.0,6.0,0.0,9.0,959.0,0.009384775808133473,0.00010141987829614604
4657420.0,2691907.0,1.0,56.0,7.0,0.0,3.0,2.0,0.0,1.0,57.0,0.017543859649122806,0.005291005291005291
839880.0,3185520.0,1.0,95.0,1.0,0.0,2.0,0.0,0.0,0.0,97.0,0.0,0.0
3931704.0,3317821.0,1.0,1108.0,84.0,0.0,19.0,0.0,0.0,0.0,1198.0,0.0,0.0
4261061.0,1105317.0,0.0,608.0,28.0,0.0,21.0,1.0,0.0,1.0,628.0,0.0015923566878980893,7.487271638215035e-05
1578431.0,1985188.0,0.0,25.0,9.0,0.0,3.0,0.0,0.0,0.0,29.0,0.0,0.0
74860.0,687078.0,1.0,105.0,8.0,0.0,2.0,0.0,0.0,0.0,109.0,0.0,0.0
1921811.0,2694674.0,0.0,294.0,42.0,0.0,1.0,0.0,0.0,0.0,295.0,0.0,0.0
4786332.0,2433833.0,1.0,289.0,67.0,2215.0,27.0,6.0,37.0,13.0,2511.0,0.019912385503783353,6.264470927843318e-05
4333905.0,2052106.0,1.0,291.0,31.0,0.0,13.0,6.0,0.0,6.0,305.0,0.019672131147540985,0.001433349259436216
1090604.0,2537093.0,0.0,449.0,124.0,0.0,1.0,0.0,0.0,0.0,455.0,0.0,0.0
492542.0,2063717.0,1.0,5.0,2.0,100.0,2075.0,0.0,0.0,0.0,2173.0,0.0,0.0
1165339.0,3617534.0,0.0,38.0,5.0,0.0,3.0,0.0,0.0,0.0,41.0,0.0,0.0
111091.0,4364260.0,1.0,583.0,73.0,0.0,26.0,10.0,0.0,14.0,624.0,0.022435897435897436,0.0008208255159474672
1653392.0,1000018.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0
2216356.0,885504.0,0.0,115.0,21.0,0.0,13.0,0.0,0.0,0.0,135.0,0.0,0.0
2295848.0,1633995.0,1.0,944.0,29.0,0.0,265.0,5.0,0.0,16.0,1208.0,0.013245033112582781,6.205278364909151e-05
1482183.0,4777652.0,1.0,803.0,137.0,0.0,327.0,4.0,0.0,4.0,1179.0,0.0033927056827820186,1.301320840653263e-05
3788622.0,4646649.0,0.0,650.0,22.0,0.0,12.0,0.0,0.0,0.0,663.0,0.0,0.0
993948.0,3531639.0,1.0,1988.0,31.0,0.0,86.0,42.0,0.0,21.0,2035.0,0.010319410319410319,0.00012094405473582363
4159325.0,1829215.0,1.0,137.0,39.0,14576.0,2015.0,44.0,57.0,28.0,14681.0,0.005789796335399496,2.9109429537372398e-05
2291783.0,3559809.0,0.0,115.0,5.0,0.0,2.0,0.0,0.0,0.0,119.0,0.0,0.0
1658456.0,2985476.0,0.0,137.0,295.0,0.0,10.0,0.0,0.0,0.0,387.0,0.0,0.0
972203.0,3501886.0,1.0,8.0,2.0,0.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0
4599705.0,2066196.0,1.0,27.0,3.0,0.0,21.0,7.0,0.0,2.0,41.0,0.04878048780487805,0.0031746031746031746
1698136.0,4790742.0,1.0,30.0,9.0,286.0,107.0,9.0,8.0,7.0,318.0,0.04716981132075472,0.0009786651008025053
4758386.0,3301898.0,0.0,1451.0,207.0,0.0,1.0,0.0,0.0,0.0,1539.0,0.0,0.0
569842.0,2822907.0,0.0,141.0,98.0,0.0,1.0,0.0,0.0,0.0,225.0,0.0,0.0
3493645.0,2717247.0,1.0,75.0,18.0,0.0,3.0,2.0,0.0,2.0,80.0,0.025,0.007168458781362007
2988322.0,2416281.0,0.0,259.0,69.0,0.0,1.0,0.0,0.0,0.0,274.0,0.0,0.0
2099187.0,1497644.0,1.0,25.0,4.0,0.0,8.0,2.0,0.0,2.0,32.0,0.0625,0.008620689655172414
2923466.0,1495639.0,0.0,58.0,14.0,0.0,1.0,0.0,0.0,0.0,59.0,0.0,0.0
2602575.0,337663.0,1.0,93.0,6.0,0.0,7.0,0.0,0.0,0.0,100.0,0.0,0.0
3739799.0,2573780.0,0.0,204.0,8.0,0.0,1.0,0.0,0.0,0.0,208.0,0.0,0.0
816164.0,2259848.0,0.0,1665.0,97.0,0.0,19.0,2.0,0.0,0.0,1693.0,0.0,0.0
3789445.0,2134587.0,1.0,377.0,91.0,597.0,48.0,13.0,65.0,18.0,937.0,0.08858057630736393,0.0002749619028688796
2948786.0,4718831.0,0.0,132.0,117.0,0.0,1.0,0.0,0.0,0.0,200.0,0.0,0.0
1124745.0,2703655.0,0.0,3227.0,146.0,0.0,1.0,0.0,0.0,0.0,3232.0,0.0,0.0
1656077.0,4492227.0,1.0,58.0,10.0,0.0,1.0,0.0,0.0,0.0,59.0,0.0,0.0
1346166.0,3991889.0,1.0,801.0,156.0,0.0,163.0,8.0,0.0,7.0,975.0,0.0071794871794871795,4.487438377855133e-05
1765900.0,2356452.0,0.0,86.0,54.0,0.0,1.0,0.0,0.0,0.0,120.0,0.0,0.0
3222553.0,2301457.0,0.0,1235.0,59.0,0.0,1.0,0.0,0.0,0.0,1247.0,0.0,0.0
1568496.0,2679771.0,1.0,46.0,15.0,0.0,1.0,0.0,0.0,0.0,51.0,0.0,0.0
1652591.0,2159831.0,0.0,64.0,12.0,0.0,1.0,0.0,0.0,0.0,65.0,0.0,0.0
2176987.0,4371055.0,0.0,266.0,230.0,0.0,2.0,0.0,0.0,0.0,425.0,0.0,0.0
4154715.0,1514238.0,0.0,279.0,142.0,0.0,1.0,0.0,0.0,0.0,374.0,0.0,0.0
832654.0,1807406.0,0.0,50.0,27.0,0.0,4.0,0.0,0.0,0.0,54.0,0.0,0.0
3450430.0,362066.0,1.0,82.0,2.0,0.0,5.0,0.0,0.0,0.0,89.0,0.0,0.0
1029098.0,216797.0,0.0,94.0,14.0,0.0,1.0,0.0,0.0,0.0,96.0,0.0,0.0
3153440.0,4051131.0,0.0,68.0,21.0,0.0,1.0,0.0,0.0,0.0,77.0,0.0,0.0
4842091.0,4415387.0,1.0,1919.0,34.0,0.0,4.0,0.0,0.0,0.0,1925.0,0.0,0.0
3619925.0,667985.0,0.0,208.0,76.0,0.0,2.0,0.0,0.0,0.0,247.0,0.0,0.0
1674563.0,3022466.0,1.0,221.0,7.0,135.0,175.0,3.0,18.0,1.0,508.0,0.03740157480314961,0.00026881720430107527
2417555.0,4193137.0,0.0,32.0,4.0,0.0,9.0,0.0,0.0,0.0,41.0,0.0,0.0
4210445.0,4842606.0,1.0,15.0,14.0,0.0,15.0,6.0,0.0,6.0,28.0,0.21428571428571427,0.013793103448275862
2408755.0,3516336.0,1.0,19.0,2.0,0.0,565.0,0.0,0.0,0.0,584.0,0.0,0.0
687794.0,718154.0,1.0,143.0,140.0,1699.0,407.0,32.0,53.0,31.0,1893.0,0.044374009508716325,0.00014094007026869217
2480730.0,373357.0,1.0,381.0,94.0,0.0,30.0,1.0,0.0,1.0,411.0,0.0024330900243309003,7.017543859649122e-05
2872065.0,3359932.0,1.0,499.0,12.0,6.0,162.0,2.0,1.0,0.0,664.0,0.0015060240963855422,1.1648495014444134e-05
2018308.0,702769.0,1.0,821.0,54.0,0.0,6.0,3.0,0.0,3.0,828.0,0.0036231884057971015,0.0005714285714285715
2814041.0,578234.0,0.0,15.0,7.0,0.0,7.0,0.0,0.0,0.0,22.0,0.0,0.0
3078254.0,1246596.0,0.0,29.0,15.0,0.0,2.0,0.0,0.0,0.0,39.0,0.0,0.0
1471944.0,2083898.0,0.0,16383.0,204.0,0.0,57.0,7.0,0.0,13.0,16526.0,0.0007866392351446206,1.3749935216651383e-05
1068359.0,1997531.0,0.0,176.0,14.0,0.0,8.0,0.0,0.0,0.0,188.0,0.0,0.0
3672212.0,2240045.0,1.0,246.0,194.0,0.0,9.0,3.0,0.0,3.0,398.0,0.007537688442211055,0.0007575757575757576
4296409.0,1065968.0,1.0,388.0,11.0,0.0,7.0,0.0,0.0,0.0,395.0,0.0,0.0
1469616.0,2786965.0,1.0,57.0,55.0,0.0,1.0,0.0,0.0,0.0,106.0,0.0,0.0
3901839.0,3835222.0,0.0,707.0,64.0,2.0,1.0,0.0,0.0,0.0,744.0,0.0,0.0
4495462.0,3273189.0,1.0,358.0,39.0,0.0,1.0,0.0,0.0,0.0,379.0,0.0,0.0
4206648.0,1060797.0,0.0,59.0,23.0,0.0,2.0,0.0,0.0,0.0,63.0,0.0,0.0
1050608.0,219562.0,1.0,77.0,67.0,0.0,8.0,0.0,0.0,0.0,141.0,0.0,0.0
713628.0,1285343.0,0.0,52.0,13.0,0.0,1.0,0.0,0.0,0.0,57.0,0.0,0.0
4800747.0,3567445.0,1.0,87.0,9.0,0.0,13.0,1.0,0.0,0.0,99.0,0.0,0.0
1119112.0,1775262.0,1.0,501.0,856.0,0.0,105.0,28.0,0.0,58.0,1279.0,0.04534792806880375,0.00040706039232199883
3354037.0,1327346.0,1.0,2700.0,25.0,0.0,293.0,10.0,0.0,9.0,2986.0,0.003014065639651708,1.1272192128252498e-05
3660826.0,607334.0,0.0,51.0,52.0,0.0,1.0,0.0,0.0,0.0,94.0,0.0,0.0
1148885.0,3608318.0,0.0,2185.0,140.0,0.0,1.0,0.0,0.0,0.0,2227.0,0.0,0.0
861502.0,1438604.0,0.0,335.0,83.0,0.0,1.0,0.0,0.0,0.0,371.0,0.0,0.0
3748787.0,2678730.0,1.0,172.0,6.0,0.0,11.0,0.0,0.0,0.0,184.0,0.0,0.0
1550825.0,981090.0,1.0,219.0,35.0,0.0,17.0,10.0,0.0,7.0,247.0,0.02834008097165992,0.001621120889300602
4607343.0,2409389.0,0.0,400.0,4.0,0.0,1.0,0.0,0.0,0.0,403.0,0.0,0.0
3976111.0,661278.0,0.0,19.0,7.0,0.0,2.0,0.0,0.0,0.0,25.0,0.0,0.0
3864243.0,4527072.0,0.0,105.0,16.0,0.0,9.0,0.0,0.0,0.0,120.0,0.0,0.0
1529659.0,1092559.0,1.0,135.0,31.0,141.0,208.0,27.0,27.0,15.0,399.0,0.10526315789473684,0.0007249628888045017
1798529.0,3540091.0,0.0,56.0,10.0,0.0,3.0,0.0,0.0,0.0,69.0,0.0,0.0
2036427.0,228908.0,0.0,53.0,33.0,0.0,2.0,0.0,0.0,0.0,81.0,0.0,0.0
316109.0,1126050.0,0.0,109.0,35.0,0.0,1.0,0.0,0.0,0.0,139.0,0.0,0.0
1816266.0,3476910.0,1.0,14.0,3.0,0.0,10.0,2.0,0.0,2.0,23.0,0.08695652173913043,0.011764705882352941
4416194.0,909952.0,1.0,39.0,7.0,0.0,1.0,0.0,0.0,0.0,40.0,0.0,0.0
2088922.0,740360.0,0.0,22.0,26.0,0.0,1.0,0.0,0.0,0.0,41.0,0.0,0.0
1332472.0,1827914.0,1.0,71.0,17.0,0.0,7.0,1.0,0.0,2.0,87.0,0.022988505747126436,0.003246753246753247
2331017.0,805967.0,0.0,80.0,231.0,0.0,1.0,0.0,0.0,0.0,290.0,0.0,0.0
1351712.0,4633948.0,1.0,51.0,14.0,166.0,83.0,2.0,2.0,1.0,258.0,0.011627906976744186,0.00018535681186283596
2018584.0,3258196.0,0.0,79.0,58.0,0.0,1.0,0.0,0.0,0.0,87.0,0.0,0.0
3529265.0,56122.0,1.0,981.0,76.0,0.0,57.0,6.0,0.0,4.0,1033.0,0.003872216844143272,6.639114342146758e-05
1698270.0,3140835.0,1.0,400.0,12.0,0.0,2.0,1.0,0.0,1.0,406.0,0.0024630541871921183,0.0012135922330097086
4425501.0,695541.0,1.0,90.0,15.0,3.0,11.0,5.0,1.0,8.0,100.0,0.09,0.006122448979591836
1795081.0,1914838.0,0.0,91.0,5.0,0.0,1.0,0.0,0.0,0.0,95.0,0.0,0.0
2946416.0,289652.0,0.0,139.0,88.0,0.0,2.0,0.0,0.0,0.0,157.0,0.0,0.0
3863043.0,341772.0,0.0,107.0,9.0,0.0,2.0,0.0,0.0,0.0,113.0,0.0,0.0
1044534.0,2936569.0,1.0,577.0,37.0,0.0,5.0,2.0,0.0,3.0,590.0,0.005084745762711864,0.000977198697068404
1224508.0,1377326.0,0.0,588.0,3.0,0.0,1.0,0.0,0.0,0.0,590.0,0.0,0.0
476695.0,3408565.0,0.0,0.0,11.0,0.0,2.0,0.0,0.0,0.0,13.0,0.0,0.0
4014854.0,711503.0,1.0,52.0,223.0,0.0,4.0,1.0,0.0,2.0,265.0,0.007547169811320755,0.0018181818181818182
1815952.0,1857546.0,0.0,653.0,12.0,0.0,1.0,0.0,0.0,0.0,655.0,0.0,0.0
3409514.0,4320558.0,0.0,88.0,16.0,0.0,2.0,0.0,0.0,0.0,91.0,0.0,0.0
1198698.0,3963801.0,1.0,569.0,53.0,0.0,3.0,2.0,0.0,1.0,585.0,0.0017094017094017094,0.0005359056806002144
1191947.0,4183360.0,0.0,91.0,43.0,0.0,8.0,0.0,0.0,0.0,115.0,0.0,0.0
1919447.0,4512704.0,1.0,417.0,45.0,0.0,4.0,1.0,0.0,1.0,434.0,0.002304147465437788,0.0005411255411255411
3765266.0,1856676.0,1.0,3.0,2.0,197.0,236.0,2.0,2.0,1.0,254.0,0.011811023622047244,0.0013856812933025404
1134045.0,3101726.0,0.0,498.0,106.0,0.0,1.0,0.0,0.0,0.0,586.0,0.0,0.0
2920404.0,37953.0,0.0,1950.0,381.0,0.0,1.0,1.0,0.0,1.0,1974.0,0.0005065856129685917,0.000429000429000429
4214692.0,2180805.0,1.0,46.0,6.0,38.0,31.0,4.0,1.0,4.0,108.0,0.046296296296296294,0.0013935340022296545
4534731.0,4163734.0,0.0,213.0,216.0,0.0,13.0,0.0,0.0,0.0,357.0,0.0,0.0
3197617.0,613299.0,1.0,1676.0,475.0,1337.0,122.0,41.0,105.0,55.0,3168.0,0.050505050505050504,5.098287007429798e-05
1564913.0,2388092.0,0.0,195.0,46.0,0.0,1.0,0.0,0.0,0.0,215.0,0.0,0.0
2443515.0,3606879.0,0.0,15099.0,270.0,0.0,2.0,0.0,0.0,0.0,15145.0,0.0,0.0
4560178.0,1205478.0,1.0,380.0,69.0,0.0,4.0,0.0,0.0,0.0,403.0,0.0,0.0
2943850.0,1568559.0,1.0,8079.0,378.0,0.0,5.0,2.0,0.0,2.0,8179.0,0.00024452867098667317,4.729809625162587e-05
4076889.0,4491737.0,1.0,34.0,28.0,2940.0,878.0,0.0,0.0,5.0,3583.0,0.0013954786491766676,2.112235759306511e-05
4775140.0,2845404.0,0.0,329.0,89.0,0.0,1.0,0.0,0.0,0.0,340.0,0.0,0.0
1312751.0,3420468.0,1.0,89.0,12.0,0.0,5.0,2.0,0.0,3.0,95.0,0.031578947368421054,0.005940594059405941
1054812.0,1868821.0,0.0,845.0,71.0,0.0,3.0,0.0,0.0,0.0,886.0,0.0,0.0
4862375.0,112514.0,0.0,5044.0,83.0,0.0,1.0,0.0,0.0,0.0,5047.0,0.0,0.0
1528597.0,922531.0,1.0,75.0,30.0,0.0,16.0,2.0,0.0,2.0,97.0,0.020618556701030927,0.0011904761904761906
2191784.0,1136954.0,0.0,7394.0,690.0,0.0,2.0,0.0,0.0,0.0,7474.0,0.0,0.0
1320543.0,2621827.0,1.0,237.0,52.0,0.0,72.0,9.0,0.0,16.0,320.0,0.05,0.0007689350249903883
3668380.0,1815949.0,1.0,382.0,169.0,0.0,2.0,0.0,0.0,0.0,518.0,0.0,0.0
916529.0,2409713.0,0.0,49.0,9.0,0.0,1.0,0.0,0.0,0.0,51.0,0.0,0.0
3708694.0,357696.0,1.0,324.0,62.0,68.0,179.0,10.0,5.0,10.0,576.0,0.026041666666666668,0.00015732835476495145
3715796.0,2623386.0,0.0,1790.0,18.0,0.0,1.0,0.0,0.0,0.0,1793.0,0.0,0.0
2210200.0,2356884.0,1.0,3968.0,230.0,0.0,3.0,0.0,0.0,0.0,3994.0,0.0,0.0
600593.0,2366707.0,0.0,2301.0,75.0,0.0,1.0,0.0,0.0,0.0,2323.0,0.0,0.0
347524.0,2528155.0,1.0,480.0,44.0,0.0,15.0,3.0,0.0,1.0,503.0,0.0019880715705765406,0.0001272264631043257
154440.0,3198635.0,0.0,63.0,14.0,0.0,2.0,0.0,0.0,0.0,71.0,0.0,0.0
1706045.0,3636676.0,1.0,2141.0,376.0,0.0,16.0,0.0,0.0,0.0,2173.0,0.0,0.0
2508992.0,91456.0,0.0,362.0,101.0,0.0,1.0,0.0,0.0,0.0,416.0,0.0,0.0
4066959.0,3745216.0,1.0,46.0,11.0,0.0,19.0,2.0,0.0,3.0,67.0,0.04477611940298507,0.002770083102493075
4185230.0,4703527.0,1.0,527.0,30.0,0.0,13.0,0.0,0.0,0.0,554.0,0.0,0.0
1477745.0,3446972.0,1.0,201.0,11.0,0.0,1.0,0.0,0.0,0.0,208.0,0.0,0.0
2027522.0,4446860.0,0.0,1269.0,79.0,0.0,3.0,0.0,0.0,0.0,1301.0,0.0,0.0
1511920.0,896370.0,0.0,32.0,4.0,0.0,10.0,0.0,0.0,0.0,43.0,0.0,0.0
3227360.0,850879.0,1.0,1925.0,687.0,0.0,50.0,9.0,0.0,16.0,2423.0,0.006603384234420141,0.0001225114854517611
3267335.0,101297.0,0.0,161.0,90.0,0.0,5.0,0.0,0.0,0.0,226.0,0.0,0.0
4428452.0,2363654.0,1.0,117.0,15.0,0.0,3.0,0.0,0.0,0.0,120.0,0.0,0.0
2151980.0,910922.0,1.0,22.0,4.0,2455.0,45.0,1.0,2.0,1.0,2488.0,0.0012057877813504824,4.615384615384615e-05
1192867.0,3461895.0,1.0,453.0,176.0,0.0,7.0,0.0,0.0,0.0,607.0,0.0,0.0
1971582.0,3627376.0,1.0,241.0,47.0,0.0,7.0,0.0,0.0,0.0,261.0,0.0,0.0
422645.0,188579.0,0.0,263.0,41.0,0.0,1.0,0.0,0.0,0.0,287.0,0.0,0.0
1018135.0,1234401.0,0.0,46.0,5.0,0.0,1.0,0.0,0.0,0.0,49.0,0.0,0.0
4769988.0,2035148.0,0.0,78.0,16.0,0.0,1.0,0.0,0.0,0.0,81.0,0.0,0.0
1335581.0,1850258.0,1.0,2894.0,97.0,0.0,1.0,0.0,0.0,0.0,2899.0,0.0,0.0
3800317.0,2084103.0,1.0,153.0,30.0,0.0,14.0,2.0,0.0,0.0,185.0,0.0,0.0
4593167.0,201089.0,0.0,196.0,55.0,0.0,1.0,0.0,0.0,0.0,205.0,0.0,0.0
247535.0,4362934.0,1.0,22.0,1.0,205.0,99.0,3.0,5.0,1.0,270.0,0.022222222222222223,0.0008581235697940503
1525014.0,1833841.0,0.0,62.0,8.0,0.0,13.0,0.0,0.0,0.0,81.0,0.0,0.0
3806945.0,2540284.0,1.0,318.0,51.0,0.0,113.0,1.0,0.0,6.0,453.0,0.013245033112582781,0.00014389524426217714
1575199.0,4525240.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,6.0,0.0,0.0
3451965.0,1328299.0,0.0,16383.0,784.0,0.0,3.0,0.0,0.0,3.0,17034.0,0.00017611835153222966,5.8251296091338034e-05
429678.0,4017887.0,1.0,349.0,20.0,0.0,1.0,0.0,0.0,0.0,363.0,0.0,0.0
3444076.0,4101096.0,0.0,67.0,45.0,0.0,1.0,0.0,0.0,0.0,90.0,0.0,0.0
3977293.0,3829767.0,0.0,1685.0,193.0,0.0,2.0,0.0,0.0,0.0,1714.0,0.0,0.0
1051707.0,216054.0,0.0,25.0,155.0,0.0,1.0,0.0,0.0,0.0,168.0,0.0,0.0
3424347.0,4526057.0,0.0,17.0,52.0,0.0,2.0,0.0,0.0,0.0,58.0,0.0,0.0
3671940.0,3533893.0,0.0,57.0,3.0,0.0,1.0,0.0,0.0,0.0,59.0,0.0,0.0
2119721.0,1028148.0,1.0,126.0,68.0,105.0,773.0,27.0,25.0,55.0,926.0,0.08639308855291576,0.0004696709954676749
4751030.0,3331182.0,0.0,83.0,4.0,0.0,1.0,0.0,0.0,0.0,84.0,0.0,0.0
2816643.0,4367865.0,0.0,2601.0,145.0,0.0,1.0,0.0,0.0,0.0,2607.0,0.0,0.0
3060636.0,4054977.0,1.0,985.0,53.0,0.0,183.0,7.0,0.0,5.0,1170.0,0.004273504273504274,2.632216220769239e-05
4047429.0,1186928.0,0.0,55.0,8.0,0.0,5.0,0.0,0.0,0.0,61.0,0.0,0.0
3370711.0,4053180.0,1.0,32.0,3.0,0.0,39.0,3.0,0.0,2.0,68.0,0.029411764705882353,0.0014652014652014652
4527181.0,1346795.0,0.0,79.0,6.0,0.0,11.0,0.0,0.0,0.0,90.0,0.0,0.0
1891038.0,4178073.0,1.0,9.0,6.0,0.0,17.0,0.0,0.0,0.0,29.0,0.0,0.0
1677027.0,2082157.0,1.0,4397.0,38.0,0.0,26.0,0.0,0.0,0.0,4434.0,0.0,0.0
1307101.0,657375.0,1.0,168.0,70.0,420.0,79.0,21.0,51.0,20.0,567.0,0.12522045855379188,0.0005978343241104057
2861631.0,2522955.0,1.0,585.0,18.0,0.0,158.0,8.0,0.0,2.0,738.0,0.0027100271002710027,2.099208598358419e-05
339516.0,4324414.0,0.0,42.0,6.0,0.0,1.0,0.0,0.0,0.0,43.0,0.0,0.0
2843797.0,4613589.0,0.0,87.0,13.0,0.0,1.0,0.0,0.0,0.0,96.0,0.0,0.0
595164.0,2339935.0,1.0,57.0,27.0,0.0,144.0,7.0,0.0,8.0,197.0,0.04060913705583756,0.0006613756613756613
3133216.0,3271806.0,0.0,96.0,27.0,0.0,1.0,0.0,0.0,0.0,113.0,0.0,0.0
293812.0,3270139.0,1.0,41.0,16.0,420.0,46.0,1.0,5.0,0.0,475.0,0.010526315789473684,0.00018823883743694
4324490.0,65762.0,0.0,315.0,100.0,0.0,1.0,0.0,0.0,0.0,345.0,0.0,0.0
386650.0,3764909.0,1.0,3036.0,439.0,1892.0,113.0,32.0,98.0,27.0,4987.0,0.025065169440545418,1.794075961176196e-05
2973465.0,248367.0,0.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0
2234683.0,2518739.0,1.0,108.0,25.0,0.0,183.0,9.0,0.0,8.0,286.0,0.027972027972027972,0.0003286905789062821
2285783.0,3068604.0,0.0,1280.0,140.0,0.0,1.0,0.0,0.0,0.0,1313.0,0.0,0.0
835461.0,4782846.0,1.0,179.0,163.0,0.0,354.0,7.0,0.0,43.0,609.0,0.07060755336617405,0.0003551722998645389
1007650.0,1025082.0,0.0,27.0,225.0,0.0,1.0,0.0,0.0,0.0,251.0,0.0,0.0
313293.0,2986117.0,0.0,101.0,47.0,0.0,1.0,0.0,0.0,0.0,124.0,0.0,0.0
2951968.0,4782730.0,0.0,54.0,20.0,0.0,7.0,0.0,0.0,0.0,74.0,0.0,0.0
2036829.0,3616636.0,0.0,1289.0,28.0,0.0,1.0,0.0,0.0,0.0,1290.0,0.0,0.0
2288200.0,1674175.0,0.0,24.0,91.0,0.0,1.0,0.0,0.0,0.0,113.0,0.0,0.0
2805638.0,2318218.0,1.0,220.0,94.0,387.0,175.0,4.0,8.0,14.0,708.0,0.031073446327683617,0.00012466849513792868
2818211.0,4495522.0,1.0,117.0,8.0,0.0,1.0,0.0,0.0,0.0,120.0,0.0,0.0
587469.0,3587532.0,0.0,5885.0,521.0,0.0,1.0,0.0,0.0,0.0,5893.0,0.0,0.0
1781353.0,310196.0,0.0,105.0,31.0,0.0,1.0,0.0,0.0,0.0,106.0,0.0,0.0
4812958.0,2474106.0,1.0,452.0,51.0,0.0,30.0,3.0,0.0,4.0,508.0,0.007874015748031496,0.0002650762094102054
3069572.0,2142897.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,5.0,0.0,0.0
3152922.0,4737560.0,0.0,213.0,20.0,0.0,1.0,0.0,0.0,0.0,228.0,0.0,0.0
2077706.0,3595455.0,1.0,113.0,13.0,0.0,146.0,12.0,0.0,10.0,249.0,0.040160642570281124,0.0005435964340073929
675887.0,1309494.0,0.0,8.0,38.0,0.0,1.0,0.0,0.0,0.0,46.0,0.0,0.0
3073764.0,1546508.0,1.0,1324.0,63.0,0.0,21.0,3.0,0.0,1.0,1355.0,0.0007380073800738007,3.4332406358361656e-05
4424280.0,1542384.0,0.0,20.0,7.0,0.0,1.0,0.0,0.0,0.0,24.0,0.0,0.0
750228.0,77027.0,0.0,424.0,48.0,0.0,1.0,0.0,0.0,0.0,449.0,0.0,0.0
4417592.0,2271892.0,1.0,29.0,26.0,11111.0,279.0,10.0,20.0,20.0,11132.0,0.0035932446999640674,6.385186367627105e-05
1987426.0,3462663.0,0.0,0.0,15.0,0.0,3.0,0.0,0.0,0.0,18.0,0.0,0.0
1169791.0,2107035.0,1.0,147.0,1.0,0.0,66.0,4.0,0.0,0.0,210.0,0.0,0.0
1248710.0,3902236.0,1.0,399.0,112.0,183.0,158.0,40.0,32.0,21.0,645.0,0.08217054263565891,0.00030415894313375535
1839757.0,752599.0,1.0,1271.0,10.0,0.0,5.0,2.0,0.0,2.0,1278.0,0.001564945226917058,0.000312256049960968
4169246.0,3920775.0,0.0,338.0,25.0,0.0,20.0,0.0,0.0,0.0,364.0,0.0,0.0
26787.0,2718449.0,0.0,48.0,27.0,0.0,25.0,0.0,0.0,0.0,87.0,0.0,0.0
531564.0,3567158.0,1.0,850.0,43.0,0.0,465.0,12.0,0.0,3.0,1312.0,0.0022865853658536584,7.2246505075316984e-06
1614969.0,3769843.0,0.0,453.0,21.0,0.0,5.0,0.0,0.0,0.0,462.0,0.0,0.0
